DATE,ACWV US Equity,AGG US Equity,AMLP US Equity,ARKG US Equity,ARKK US Equity,ARKQ US Equity,ASHR US Equity,BBAX US Equity,BNDX US Equity,BOTZ US Equity,CALF US Equity,CIBR US Equity,COPX US Equity,COWZ US Equity,DIVO US Equity,DXJ US Equity,EEMV US Equity,EFAV US Equity,EFV US Equity,EMXC US Equity,EUFN US Equity,EWA US Equity,EWC US Equity,EWL US Equity,EWT US Equity,EWU US Equity,EWW US Equity,EWY US Equity,EWZ US Equity,FEZ US Equity,FXD US Equity,GDX US Equity,GLDM US Equity,GUNR US Equity,HDV US Equity,HEFA US Equity,IBB US Equity,ICLN US Equity,IEFA US Equity,IGF US Equity,IGV US Equity,IHI US Equity,IJH US Equity,IJR US Equity,ILF US Equity,INDA US Equity,ITA US Equity,JETS US Equity,KRE US Equity,KWEB US Equity,LIT US Equity,MBB US Equity,MCHI US Equity,OIH US Equity,PAVE US Equity,PCY US Equity,PDBC US Equity,PICK US Equity,RPV US Equity,SCHP US Equity,SLQD US Equity,SLV US Equity,SMH US Equity,SPLV US Equity,SPYD US Equity,TAN US Equity,URA US Equity,VCIT US Equity,VEA US Equity,VGK US Equity,VIG US Equity,VNQ US Equity,VOO US Equity,VPL US Equity,VTV US Equity,VWO US Equity,VXF US Equity,VYMI US Equity,XBI US Equity,XHB US Equity,XLB US Equity,XLC US Equity,XLE US Equity,XLF US Equity,XLI US Equity,XLK US Equity,XLP US Equity,XLU US Equity,XLV US Equity,XLY US Equity,XME US Equity,XOP US Equity
42753.00,73.65,108.32,63.55,17.8055,21.8,22.99,24.43,,54.03,15.51,,20.3,22.61,25.1875,25.07,50,50.11,62.74,48.44,,19.27,21.2,26.71,30.27,30.37,31.23,41.97,56.26,35.66,34.1,35.55,23.01,,29.81,82.04,26.44,92.27,8.3,55.01,39.75,22.818,23.3,33.46,68.28,29.23,27.55,70.69,28.355,54.39,37.26,26.11,106.22,46.41,684.4,,28.79486224,17.18,28.64,58.28,27.57,50.29,16.19,36.815,41.88548748,35.05,17.73,15.37,85.93,37.51,48.83,86.22,83.39,208.16,60.39,93.21,37.06,97.37,58.18,64.24,34.28,50.96,,74.67,23.14,62.97,49.6,52.43,48.98,70.47,83.95,33,164.2
42754.00,73.37,108.04,63.35,17.71,21.83,23.14,24.35,,53.92,15.58,,20.393,22.779875,25.08,25.045,50.1,50.05,62.58,48.39,,19.3,21.29,26.62,30.08,30.32,31.14,41.74,56.16,36.13,33.97,35.35,22.88,,29.69,81.68,26.38,91.49333333,8.26,54.89,39.54,22.806,23.18166667,33.22,67.63,29.34,27.57,71.28,28.24,54.1,37.38,26.2,106.16,46.19,683.2,,28.71451383,17.15,28.58,57.88,27.565,50.2635,16.12,36.535,41.62501805,34.77,17.64,15.94,85.69,37.44,48.73,86.09,82.54,207.46,60.36,92.81,36.96,96.72,58.04,63.62,34.05,50.64,,74.26,23.04,63.43,49.53,52.24,48.55,70.02,83.69,32.54,163.76
42755.00,73.6,108.08,63.5,17.72,21.8485,23.22,24.67,,53.85,15.66,,20.41,22.81,25.172375,25.045,50.39,50.11,62.72,48.66,,19.44,21.29,26.83,30.26,30.64,31.17,42.64,56.16,36.68,34.28,35.49,23.12,,29.85,82.29,26.46,91.14,8.29,55.23,39.77,22.958,23.09333333,33.382,67.96,29.79,27.31,70.995,28.56,54.52,37.22,26.49,106.21,46.13,689.6,,28.73460093,17.315,28.54,58.01,27.585,50.27,16.19,36.885,41.8153611,34.9425,17.69,16.01,85.79,37.62,49,86.25,83.14,208.13,60.59,93.24,37.02,97.13,58.29,63.15,34.21,51.09,,74.54,23.15,63.44,49.8,52.58,48.64,69.84,83.93,32.79,164.52
42758.00,73.57,108.38,63.45,17.59,21.898125,23.08,24.77,,54.02,15.7791875,,20.33,23.2345,25.069875,25.1386875,49.87,50.64,62.9,48.67,,19.41,21.23,26.82,30.26,31.06,31.45,43.83,56.96,37.67,34.26,35.46,23.81,,30.07,82.03,26.33,90.28333333,8.29,55.3,39.81,22.954,23.03333333,33.302,67.73,30.49,27.64,70.625,28.1071875,54.35,37.67,26.61,106.61,46.5,672.8,,28.89529776,17.34,28.94,57.75,27.67,50.3325,16.29,36.56,41.62501805,34.8748125,17.61,16.79,86.15,37.7,49.16,86.2,83.84,207.65,60.6,92.92,37.53,96.88,58.58,62.36,34.32,51.19,,73.75,23,63.09,49.89,52.56,48.39,69.55,83.99,33.09,162.8
42759.00,73.87,108.21,64.4,17.56,22.06,23.39,24.74,,53.92,16,,20.55,24.34,25.324375,25.1386875,50.28,50.85,62.93,48.79,,19.61,21.39,27.3,30.27,31.3,31.45,44.46,56.94,37.39,34.35,35.98,23.83,,30.55,81.98,26.42,90.00333333,8.33,55.45,40.07,23.28,23.04,33.8,68.72,30.56,27.92,71.26,28.29,55.38,38.25,26.95,106.32,46.97,684.2,,28.80490579,17.37,29.94,58.45,27.625,50.3,16.22,37.275,41.78530693,35.33,17.52,18,85.87,37.86,49.27,86.72,83.86,208.97,60.88,93.6,37.8,98.15,58.8,62.44,35.33,52.51,,74.56,23.29,63.72,50.2,52.91,48.38,69.07,84.68,34.12,165.36
42760.00,74.08,107.92,65.3,17.747625,22.244625,23.690375,24.85,,53.73,16.37,,20.76,24.98,25.4511875,25.47,50.62,51.19,63.26,49.33,,20.17,21.46,27.54,30.69,31.62,31.77,45.46,57.56,37.96,34.78,36.28,23.47,,30.63,82.29,26.62,90.89333333,8.39,56.05,40.05,23.46,23.27,34.086,69.49,31.02,28.4,71.405,28.42,56.42,38.5,27.25,106,47.28,697.2,,28.70447028,17.28,30.07,59.08,27.535,50.285875,16.1,37.735,41.84541526,35.66,17.79,17.72,85.63,38.23,49.86,87.17,83.31,210.71,61.42,94.3,38.13,99.03,59.49,62.78,35.73,52.86,,74.95,23.68,64.39,50.68,52.9,48.38,69.72,85.2,33.66,166.44
42761.00,73.89,107.99,66.05,17.74,22.109875,23.57,24.85,,53.67,16.39,,20.62,24.38,25.29,25.58,51.4,50.96,62.97,49.09,,19.99,21.34,27.47,30.71,31.55,31.63,44.41,57.35,37.58,34.39,36.33,22.87,,30.24,81.94,26.67,90.56666667,8.32,55.8,39.89,23.344025,23.135,33.972,69.12,30.66,28.22,71.505,28.99,56.88,38.2,27.19,106.12,47.28,690.4,,28.65425252,17.32,29.7,58.86,27.59,50.33,15.93,37.445,41.83539721,35.36,17.68,17.48,85.78,38.11,49.54,86.98,83.15,210.55,61.42,94.26,37.97,98.8,59.26,62.63,35.49,53,,75.01,23.74,64.54,50.54,52.67,48.4,69.18,85.33,33.32,167.2
42762.00,73.82,108.08,65.8,17.909875,22.175375,23.56,24.91,,53.75,16.3311875,,20.61,24.45,25.17,25.577125,51.14,50.87,63.01,48.96,,19.9,21.4,27.26,30.71,31.56,31.58,45.1,57.2,37.77,34.33,36.01,23.22,,30.21,82.01,26.67,91.36,8.32,55.69,39.63,23.454,23.42166667,33.802,68.83,30.81,28.28,71.68,28.38,56.29,38.1,27.02,106.28,47.14,682.8,,28.74464448,17.2,29.78,58.41,27.605,50.26,16.22,37.925,41.82537915,35.12,17.55,17.67,85.88,38.02,49.53,87.03,82.34,210.25,61.03,94.11,38.01,98.4,59.06,63.42,35.11,52.81,,74.23,23.65,64.49,50.74,52.38,48.39,69.75,85.06,33.64,165.2
42765.00,73.65,108.03,64.95,17.53,22.0025,23.34,24.88,,53.66,16.27,,20.53,24.15,25.019875,25.355375,50.3,50.67,62.92,48.55,,19.62,21.23,27.01,30.61,31.44,31.26,45.08,57.12,37.06,34,35.825,23.15,,29.89,81.66,26.4,90.13,8.23,55.38,39.35,23.394,23.25666667,33.538,67.9,30.33,28.39,71.13,27.79,55.46,37.81,26.65,106.25,46.95,662.2,,28.67433962,17.11,29.4,58.11,27.59,50.33,16.23,37.745,41.73521666,34.93,17.18,17.21,85.74,37.75,49.12,86.73,81.78,208.98,60.88,93.52,37.82,97.39,58.53,62.32,34.67,52.27,,72.87,23.46,63.94,50.33,52.34,48.43,69.41,84.96,33.27,160.64
42766.00,73.97,108.29,65.05,18.19,22.0911875,23.369875,24.95,,53.76,16.315,,20.786375,24.69,25.1591875,25.355375,49.87,50.73,63.17,48.6,,19.69,21.24,27.18,30.73,31.52,31.45,44.81,57.88,36.87,34.02,35.88,23.93,,30.1,81.65,26.24,92.69,8.25,55.44,39.72,23.434,23.695,33.634,68.36,30.28,28.36,71.195,27.62,55.4,38.12,26.55,106.44,47.01,667.2,,28.78481869,17.2,29.51,58.25,27.66,50.34,16.63,37.22,41.89550554,35.11,17.29,17.39,86.01,37.88,49.36,86.68,82.37,208.97,60.98,93.47,37.84,97.94,58.82,64.9,34.5,51.96,,72.9,23.31,63.38,50.08,52.59,49.18,70.52,84.83,33.39,160.32
42767.00,73.63,108.13805,65.95,18.25,22.273625,23.406,24.91,,53.705,16.47,,20.71,25.14,25.06,25.379875,50.2,50.72,63.36,48.77,,19.87,21.35,27.1,30.74,31.54,31.6,44.91,57.9,37.16,34.12,35.71,23.85,,30.16,81.26,26.39,93.47333333,8.36,55.68,39.43,23.292,23.76833333,33.54,68.29,30.49,28.65,71.195,27.75,55.28,38.12,26.74,106.302767,47.02,667.4,,28.77477514,17.37,29.88,58.32,27.58,50.351145,16.61,37.6,41.51481945,34.77,17.37,16.61,85.809,38.01,49.51,86.23,81.38,209,61.27,93.2,37.92,97.75,58.94,64.96,34.5,52.22,,72.36,23.34,63.27,50.46,52.18,48.33,71.13,84.67,33.13,159.12
42768.00,74.01,108.1981712,66.05,18.2935,22.41,23.514375,24.98,,53.705,16.39,,20.8386875,25.03,25.18,25.3896875,50.13,50.75,63.46,48.79,,19.74,21.57,27.17,30.62,31.36,31.47,45.63,58.44,37.31,34.15,35.69,24.38,,30.27,81.63,26.37,93.29333333,8.35,55.69,39.7,23.474,23.80833333,33.566,67.95,30.64,28.84,71.215,27.71,54.65,38.15,26.96,106.3528578,47.1,662.4,,28.83503645,17.39,29.86,58.19,27.6,50.351145,16.56,37.64,41.76527082,34.94,17.32,16.22,85.87916271,38.07,49.47,86.34,82.35,209.09,61.4,93.23,38.05,97.74,58.87,65.11,34.32,51.99,,72.77,23.25,63.15,50.36,52.66,48.84,71.11,84.6,33.65,160.2
42769.00,74.34,108.2282318,66.45,18.15,22.38,23.708,24.78,,53.72501677,16.44,,21.14,24.48,25.33,25.3896875,50.41,51.32,63.68,49.01,,19.97,21.59,27.27,30.8,31.69,31.5,46.02,58.91,37.6,34.34,35.88,24.5,,30.13,82.08,26.5,94.35,8.43,55.91,39.95,23.728,23.93833333,34.028,69.04,30.74,29.05,72.22,27.83,56.08,38.22,26.92,106.3829123,47.11,672.4,,29.00577682,17.359875,29.11,58.77,27.575,50.40122571,16.57,37.805,41.97564998,35.24,17.47,16.38,85.98941841,38.23,49.65,86.95,82.8,210.64,61.72,94.08,38.29,98.93,59.11,65.98,34.61,52.08,,73.4,23.72,63.62,50.69,53,48.9,71.42,84.49,33.56,162.72
42772.00,74.18,108.5388582,66.45,18.34,22.39,23.69,24.74,,53.67497484,16.35,,21.12,24.46,25.29,25.49,49.84,51.26,63.53,48.59,,19.57,21.39,27.08,30.7,31.69,31.37,45.38,58.81,37.03,33.85,35.71,25.4,,30.04,81.82,26.27,94.51333333,8.33,55.51,39.71,23.656,23.865,33.878,68.4,30.28,29.08,72.485,27.94,55.67,38.46,27,106.7034937,47.29,658.4,,29.01582038,17.25,29,58.58,27.65,50.45130642,16.82,37.76,41.80534304,35.08,17.41,16.28,86.32018549,37.95,49.18,86.8,82.66,210.2,61.45,93.87,38.2,98.49,58.7,65.87,34.39,51.94,,72.78,23.61,63.71,50.72,52.71,48.8,71.5,84.24,34,160.24
42773.00,74.3,108.6490804,66.1,18.27,22.28,23.72,24.53,,53.80508386,16.36,,21.22,24.55,25.25,25.52,50.16,51.16,63.64,48.46,,19.5,21.34,27,30.7,31.58,31.5,45.05,58.23,37.03,33.71,35.54,25.29,,29.94,81.96,26.36,94.13666667,8.3,55.51,39.78,23.724,23.925,33.762,68.17,30.25,28.93,72.755,27.71,55.46,38.69,26.25,106.6534028,47.27,650.2,,28.99573327,17.19,29.06,58.46,27.65,50.44129028,16.79,37.92,41.9255597,34.98,17.29,16.75,86.43044119,37.92,49.2,87.02,82.37,210.25,61.31,93.69,38.06,98.21,58.56,65.32,34.36,51.53,,71.75,23.55,63.82,50.92,53.14,48.92,71.57,84.16,33.69,156.36
42774.00,74.53,108.9597068,66.025,18.447375,22.49,23.85,24.68,,53.91517611,16.36,,21.105,24.79,25.35,25.522,50.19,51.36,63.93,48.47,,19.31,21.45,27.1,30.76,31.62,31.59,45.47,58.01,37.58,33.69,35.77,25.57,,30.03,82.13,26.39,93.90666667,8.36,55.64,40.11,23.654,23.86166667,33.79,68.06,30.66,29.21,72.435,27.82,54.91,39.27,26.45,106.9739842,47.96,649,,29.12629944,17.25,29,58.48,27.72,50.50138713,16.84,37.96,42.14595691,35.17,17.36,17.24,86.60083635,37.98,49.29,87.15,83.02,210.52,61.54,93.69,38.36,98.21,58.85,65.89,34.44,51.65,,71.92,23.39,63.73,51.01,53.36,49.4,71.46,84.68,33.81,156.72
42775.00,74.76,108.6991815,66.025,18.8565,22.9246875,24.34,24.75,,53.92518449,16.32,,21.42,24.75,25.52,25.66,50.68,51.49,63.93,48.62,,19.53,21.56,27.29,30.82,31.78,31.74,45.9,58.07,37.44,33.98,36.03,24.91,,30.03,82.35,26.6,94.85333333,8.4,55.8,40.17,23.952,24.035,34.124,69.15,30.73,29.38,72.885,28.39,55.91,39.53,26.56,106.6834573,48.37,654.2,,29.08612524,17.3,29.18,59,27.655,50.44129028,16.75,37.63,42.21608329,35.23,17.42,17.39,86.28009251,38.12,49.46,87.61,83.22,211.72,61.56,94.29,38.56,99.25,59.14,67.07,34.79,51.63,,72.73,23.71,64.22,51.17,53.58,48.98,71.72,85.21,34.16,159.6
42776.00,74.99,108.6791411,66.33020031,18.9891875,22.97,24.409,24.9,,53.85512579,16.43,,21.35,25.75,25.68,25.74,51.09,51.83,63.92,48.77,,19.43,21.85,27.59,30.83,32.28,31.83,46.62,58.12,38.27,33.9,36.27,25.29,,30.4,82.55,26.71,94.79,8.51,55.96,40.37,24.296,24.07666667,34.3,69.71,31.42,29.465,73.815,28.41,56.17,39.75,26.76,106.7636027,48.53,661.4,,29.1564301,17.515,29.87,59.47,27.675,50.39120957,17.02,37.67,42.4364805,35.44,17.79,17.84,86.28009251,38.26,49.47,88.06,83.81,212.57,62.04,94.66,38.91,99.84,59.355,66.75,35.21,52.1,,73.28,23.78,64.73,51.32,53.62,49.29,71.86,85.73,34.35,161.4
42779.00,75.12,108.5188178,66.27933359,18.830375,23.05,24.59,25.01,,53.85512579,16.6,,21.44,26.249,25.87,25.869875,51.53,51.95,63.88,48.97,,19.56,21.96,27.68,30.78,32.49,32,46.49,58.08,38.5,34.04,36.225,24.95,,30.55,82.69,26.85,95.43333333,8.59,56.17,40.49,24.348,24.21166667,34.398,69.87,31.62,29.38,74.3,28.86,56.69,39.865,26.97,106.6433847,48.77,664.4,,29.18656075,17.29,30.65,59.8,27.645,50.44129028,16.89,38.165,42.61680549,35.61,18.08,18.63,86.19990655,38.4,49.65,88.46,83.84,213.7,62.24,95.3,39.06,100.09,59.61,66.98,35.19,52.53,,73.42,24.05,65.38,51.55,53.62,49.53,72.3,85.83,34.85,160.12
42780.00,75.03,108.2783329,66.63540062,19.08,23.22,24.58,25.05,,53.82510063,16.62,,21.4473125,26.22,25.89,25.93,51.67,51.9,63.56,49.04,,19.68,21.98,27.77,30.7,32.6,31.92,46.36,58.14,38.98,34.14,36.39,24.92,,30.49,82.81,26.89,96.6,8.65,56.09,40.34,24.362,24.29666667,34.494,70.03,31.78,29.31,74.24,28.63,57.7,39.68,27,106.5331848,48.66,674.8,,29.11625589,17.36,30.54,60.32,27.56,50.40122571,17.01,37.87,42.57673327,35.62,18.18,19.16,86.01948814,38.38,49.66,88.71,83.4,214.59,62.09,95.75,39.12,100.48,59.59,67.99,35.17,52.52,,73.66,24.33,65.41,51.72,53.63,49.17,72.87,86.32,34.78,161.4
42781.00,75.28,108.1079894,66.63540062,19.1,23.1676875,24.595,24.93,,53.82510063,16.61,,21.46,25.740125,26.07,26.0665,51.51,52.12,63.61,49.23,,19.85,22.28,27.83,30.87,33.04,32,46.19,58.8,40.04,34.28,36.65,24.93,,30.5,83.28,26.94,98.31666667,8.7,56.32,40.34,24.524,24.48166667,34.596,70.44,32.28,29.03,74.545,29.21,57.95,40.03,26.92,106.3127852,49.23,665.6,,29.09024309,17.34,30.4,60.64,27.605,50.3862015,17.04,38.26,42.72449958,35.61,18.58,18.43,85.88918596,38.52,49.89,89.2,83.12,215.68,62.34,96.18,39.41,100.96,60.03,69.11,35.44,52.45,,73.37,24.52,65.76,51.89,54.12,49.05,73.66,86.77,34.6,160.76
42782.00,75.48,108.3384541,66.38106703,19.07,22.98,24.329875,25.16,,53.89515934,16.6,,21.44,25.34,26.06,26.04,51.21,52.07,63.83,49.32,,19.83,22.28,27.84,31.05,32.77,32.04,45.97,58.15,39.38,34.42,36.37,25.2,,30.42,83.41,26.86,97.66,8.72,56.47,40.44,24.548,24.48666667,34.568,70.3,31.99,29.16,74.83,29.13,57.87,40.3,26.6,106.5732575,49.24,655.4,,29.07006955,17.25,30.32,60.44,27.61,50.46132256,17.15,38.405,42.93526173,35.62,18.44,18.19,86.2099298,38.6,50.09,89.43,83.61,215.51,62.23,96.2,39.3,100.69,59.99,68.69,35.38,52.45,,72.37,24.46,65.78,52.01,54.19,49.54,73.56,86.33,34.56,158.08
42783.00,75.52,108.578939,66.025,19.2,23.14,24.42,24.93,,53.96521804,16.7,,21.616375,24.73,26.09,26.12,51.01,51.85,63.91,48.93,,19.6,22.24,27.78,31.05,32.62,31.95,45.72,57.97,39.24,34.25,36.41,24.79,,30.23,83.64,26.89,98.11666667,8.73,56.3,40.325,24.676,24.665,34.592,70.2,31.83,29.19,75.175,29.155,57.7,40.01,26.44,106.72353,49.01,646.8,,29.05998278,17.21,29.95,60.49,27.66,50.4713387,17.06,38.545,43.04566096,35.62,18.53,18.01,86.40037145,38.47,49.91,89.77,83.77,215.84,62.21,96.18,39.17,100.81,59.73,69.45,35.4,52.3,,71.97,24.47,65.89,52.19,54.46,49.57,73.66,86.61,34.23,157.28
42787.00,75.81,108.5689188,66.43193374,19.23,23.2,24.5916875,25.44,,53.86513418,16.745,,21.78,25.369125,26.31,26.12,51.88,52.19,63.94,49.18,,19.48,22.33,27.83,31.09,32.76,32.03,47.11,59.07,40.05,34.31,36.64,24.62,,30.41,84.13,27.06,97.6,8.83,56.49,40.55,24.79,24.825,34.882,70.81,32.61,29.66,75.605,29.2101875,57.95,40.55,26.65,106.663421,49.41,653.6,,29.16085048,17.22,30.45,61.02,27.665,50.49637906,17.03,38.91,43.28653199,35.97,18.96,17.63,86.35025523,38.64,49.92,90.26,84.84,217.11,62.71,96.77,39.49,101.54,59.94,69.01,35.83,52.47,,72.46,24.59,66.22,52.46,54.95,50.09,73.99,87.11,34.5,159.24
42788.00,76.04,108.6390602,65.92326656,19.062,23.1725,24.59,25.5,,54.02526836,16.7,,21.65,24.91,26.25,26.31,51.66,52.32,64.22,49.15,,19.47,22.37,27.68,31.06,32.75,32.05,46.99,59.2,40.15,34.34,36.7,24.33,,30.12,83.98,27.03,96.77,8.76,56.5,40.52,24.744,24.78,34.77,70.56,32.57,29.62,75.58,29.1701875,57.9,40.81,26.54,106.7034937,49.83,646.2,,29.18102402,17.16,30.040125,60.82,27.715,50.49137099,17.11,38.74,43.32667716,35.95,18.72,17.2,86.46051092,38.61,49.91,90.31,84.56,217.01,62.82,96.7,39.59,101.19,59.99,67.79,35.85,52.61,,71.36,24.61,66.04,52.52,54.96,50.3,73.88,87.11,33.91,154.64
42789.00,76.35,108.8194239,65.71979969,18.9,22.97,24.09,25.4,,54.11534383,16.765,,21.505,24.33,26.29,26.72,51.43,52.41,64.48,49.2,,19.44,22.37,27.6,31.11,32.68,32.25,47.31,59.52,39.55,34.35,36.34,24.37,,30,84.48,26.98,96.44,8.73,56.58,40.64,24.752,24.88833333,34.598,70.06,32.37,29.87,75.12,29,57.94,40.13,26.34,106.903857,49.68,649.4,,29.26171817,17.17,29.47,60.93,27.77,50.57150012,17.24,38.31,43.50733044,35.98,18.95,16.92,86.69104556,38.68,50.03,90.43,85,217.13,62.87,96.91,39.61,100.6,60.01,67.14,35.68,52.32,,71.66,24.61,65.61,52.51,55.09,50.82,74.42,86.52,32.57,154.52
42790.00,76.59,109.2202321,65.21113251,18.8,22.86,24,25.34,,54.27547801,16.6,,21.51,24.03,26.39,26.34,50.9,52.03,64.29,48.79,,19.17,22.08,27.22,30.97,32.59,31.98,46.68,59.07,38.36,34.08,36.62,24.13,,29.71,84.81,26.84,96.63333333,8.65,56.18,40.66,24.888,25.03166667,34.642,70.04,31.62,29.62,75.26,29.049875,57.46,39.87,26.14,107.2544928,49.08,641.4,,29.33232556,17.18,28.68,60.88,27.855,50.61156469,17.4,38.365,43.78834664,36.16,18.96,16.73,87.09197535,38.35,49.58,90.78,85.4,217.39,62.51,96.92,39.19,100.7,59.43,67.24,35.83,52.43,,70.99,24.42,65.89,52.63,55.28,51.59,74.78,86.92,32.33,151.48
42793.00,76.39,109.019828,65.05853236,19.6886875,23.27,24.0971875,25.14,,54.26546962,16.62,,21.532625,23.69,26.53,26.47,51.02,51.93,64.3,48.77,,19.19,22.06,27.17,30.95,32.5,31.98,46.87,58.67,38.53,34.19,36.87,22.84,,29.67,84.71,26.85,99.42333333,8.66,56.21,40.78,24.796,25.005,34.88,70.59,31.73,29.67,76.205,29.17,57.96,40.01,26,106.903857,48.95,653.8,,29.23145787,17.13,28.78,61.07,27.78,50.54145169,17.27,38.55,43.66791113,36.22,19.1,16.99,86.83137098,38.37,49.7,90.77,85.85,217.71,62.32,97.02,39.03,101.48,59.39,70.48,36.38,52.3,,71.6,24.55,66.13,52.6,55.03,51.3,75.14,87.02,32.39,152.68
42794.00,76.33,108.9897674,65.41459938,19.8403125,23.125,23.8101875,25.16,,54.23544447,16.59,,21.39,23.44,26.3,26.35,50.71,51.71,64.29,48.77,,19.17,21.95,26.69,31.04,32.39,31.91,46.08,58.56,37.73,34.19,36.44,22.85,,29.59,84.7,26.81,99.07666667,8.61,56.16,40.81,24.558,24.91166667,34.49,69.46,31.16,29.67,75.885,29.04,57.46,40.04,25.98,106.9439297,48.71,642.2,,29.30206525,17.17,28.53,60.69,27.76,50.53143555,17.37,38.195,43.71809259,36.08,18.76,16.7,86.82134774,38.28,49.65,90.43,85.26,217.07,62.29,96.82,38.69,100.3,59.26,70.21,36.02,52.25,,71.38,24.54,65.86,52.35,55.1,51.77,74.99,86.37,32.36,151.44
42795.00,76.74,108.4790185,65.97413328,20.3058125,23.495,24.21,25.29,,54.17139079,16.8593125,,21.1518125,24.46,26.45,26.7,52.1,52.22,64.52,49.39,,19.59,22.2,26.88,31.29,32.56,32.06,47.28,58.95,38.98,34.76,36.7,22.98,,30.03,85.37,27.28,100.3133333,8.7,56.75,40.82,24.97,25.27833333,35.082,70.74,32,30.13,76.98,29.61,59.36,40.6,26.4,106.44503,49.27,658.6,,29.2516314,17.23,29.62,61.46,27.61,50.49153225,17.44,38.64,44.06936285,36.21,18.65,16.79,86.46452022,38.65,50.17,91.49,85,220.15,62.88,98.24,39.31,101.77,59.86,71.47,36.85,53.27,,72.81,25.24,66.97,53.09,55.36,51.31,75.74,87.34,33.34,155.56
42796.00,76.37,108.2782058,65.92326656,20.087,23.25,23.99,24.83,,54.1112894,16.73,,21,23.72,26.35,26.7,51.92,51.55,64.15,49.04,,19.43,21.95,26.68,31.26,31.95,31.99,46.67,58.16,37.42,34.6,36.78,21.93,,29.61,85.23,27.22,99.93,8.63,56.38,40.75,24.782,25.22,34.696,69.97,31.01,29.56,76.195,28.93,57.82,40.06,26.42,106.1940751,48.43,644.4,,29.14067694,16.97,28.9,60.85,27.525,50.44137177,16.8,38.3,43.95896363,36.12,18.45,16.41,86.30371209,38.41,49.98,91.16,84.54,218.86,62.21,97.52,38.61,100.67,59.5,70.6,36.63,52.7,,72.12,24.85,66.25,52.74,55.35,51.68,75.5,87.13,31.73,151.8
42797.00,76.404,108.3585309,65.97413328,20.03,23.2,23.7498125,24.89,,54.1213063,16.7146875,,21.08,23.9,26.3,26.52,51.62,51.95,64.38,49.47,,19.79,21.98,26.84,31.47,32.01,32.03,47.96,57.73,38.58,35.14,36.65,22.2,,29.77,85.09,27.24,100.83,8.67,56.69,40.94,24.784,25.2,34.71,69.77,31.79,29.86,75.925,29.32,58.2,40.15,26.39,106.2643424,48.65,640.6,,29.26171817,17.06,29.13,60.73,27.605,50.47146806,16.98,38.435,43.8485644,36.04,18.25,15.98,86.38411616,38.6,50.38,90.97,84.21,218.98,62.18,97.55,38.94,100.76,59.9491875,71.35,36.75,52.66,,71.99,24.97,66.32,52.86,55.14,51.52,75.8,87,31.93,151.44
42800.00,76.29,108.3083277,65.97413328,20.0903125,23.269875,23.63,24.93,,54.1413401,16.64,,20.94,23.21,26.1331875,26.51,51.58,51.94,64.22,49.27,,19.63,21.92,26.88,31.41,32.07,31.82,48.33,57.69,38.08,34.96,36.41,21.64,,29.5,85.03,27.2,99.94333333,8.6,56.47,40.86,24.754,24.985,34.5,69.29,31.53,29.94,75.72,28.850375,57.83,40.01,26.26,106.294457,48.6,638.8,,29.26171817,17.06,28.63,60.24,27.565,50.44137177,16.83,38.45,43.74820147,35.84,18.21,15.48,86.30371209,38.47,50.14,90.73,83.83,218.3,62.06,97.22,39,100.17,59.68,70.73,36.38,52.32,,72.15,24.78,66.16,52.78,54.9,51.42,75.51,86.72,31.34,152.4
42801.00,76.04,108.1677589,65.82153313,20.209875,23.2446875,23.59,25.01,,54.1213063,16.578,,20.89,22.62,25.92,26.51,51.6,51.92,64.1,49.1,,19.51,22.01,26.83,31.27,32.26,31.6,48.21,58.07,37.94,34.83,36.23,21.51,,29.34,84.76,27.13,98.34333333,8.62,56.29,40.86,24.766,24.90166667,34.298,68.8,31.45,29.9,75.625,28.4246875,57.58,40.4,26.07,106.1338459,48.76,630,,29.24154463,16.97,28.29,59.83,27.53,50.39622735,16.55,38.545,43.7080563,35.61,18.04,15.92,86.05244939,38.37,49.89,90.58,83.43,217.64,62.18,96.88,39.05,99.52,59.53,69.59,36.37,52.03,,71.51,24.71,65.97,52.78,54.83,51.39,74.98,86.44,30.53,150.24
42802.00,75.88,107.9067023,64.95679892,20.3023125,23.2386875,23.67,24.81,,53.97105281,16.59,,20.97,22.17,25.915,26.51,51.55,51.63,63.85,48.92,,19.49,21.86,26.5,31.15,32.17,31.45,47.66,57.83,36.81,34.69,36.5193125,21.35,,28.92,84.35,27.1,99.21666667,8.59,56.06,40.46,24.864,24.98333333,34.136,68.35,30.67,29.67,75.395,28.46,57.27,41,25.91,105.9531584,48.81,610,14.75,28.97928863,16.58,27.76,59.82,27.39,50.35108292,16.32,38.585,43.47722156,35.41,17.98,16.02,85.78108568,38.17,49.69,90.5,81.89,217.18,61.85,96.64,38.66,99.04,59.24,70.61,36.72,52.03,,69.65,24.72,65.74,52.84,54.71,50.65,75.28,86.8,30.27,143.8
